date_only,total_violent_crimes,stadium_crimes,gameday,bears_win,home_team,away_team,result,is_game_day,year,month
2018-02-02,148,6.0,,,,,,False,2018,2
2018-02-03,155,9.0,,,,,,False,2018,2
2018-02-04,165,3.0,,,,,,False,2018,2
2018-02-05,141,4.0,,,,,,False,2018,2
2018-02-06,152,9.0,,,,,,False,2018,2
2018-02-07,123,3.0,,,,,,False,2018,2
2018-02-08,133,6.0,,,,,,False,2018,2
2018-02-09,141,3.0,,,,,,False,2018,2
2018-02-10,146,7.0,,,,,,False,2018,2
2018-02-11,170,5.0,,,,,,False,2018,2
2018-02-12,146,7.0,,,,,,False,2018,2
2018-02-13,168,11.0,,,,,,False,2018,2
2018-02-14,190,7.0,,,,,,False,2018,2
2018-02-15,200,3.0,,,,,,False,2018,2
2018-02-16,178,9.0,,,,,,False,2018,2
2018-02-17,164,3.0,,,,,,False,2018,2
2018-02-18,185,8.0,,,,,,False,2018,2
2018-02-19,166,6.0,,,,,,False,2018,2
2018-02-20,171,7.0,,,,,,False,2018,2
2018-02-21,169,10.0,,,,,,False,2018,2
2018-02-22,185,5.0,,,,,,False,2018,2
2018-02-23,161,5.0,,,,,,False,2018,2
2018-02-24,201,6.0,,,,,,False,2018,2
2018-02-25,194,8.0,,,,,,False,2018,2
2018-02-26,173,9.0,,,,,,False,2018,2
2018-02-27,161,11.0,,,,,,False,2018,2
2018-02-28,154,8.0,,,,,,False,2018,2
2018-03-01,207,9.0,,,,,,False,2018,3
2018-03-02,169,9.0,,,,,,False,2018,3
2018-03-03,202,5.0,,,,,,False,2018,3
2018-03-04,185,2.0,,,,,,False,2018,3
2018-03-05,178,6.0,,,,,,False,2018,3
2018-03-06,177,7.0,,,,,,False,2018,3
2018-03-07,157,3.0,,,,,,False,2018,3
2018-03-08,169,9.0,,,,,,False,2018,3
2018-03-09,160,11.0,,,,,,False,2018,3
2018-03-10,207,10.0,,,,,,False,2018,3
2018-03-11,199,6.0,,,,,,False,2018,3
2018-03-12,168,7.0,,,,,,False,2018,3
2018-03-13,176,13.0,,,,,,False,2018,3
2018-03-14,187,6.0,,,,,,False,2018,3
2018-03-15,191,8.0,,,,,,False,2018,3
2018-03-16,194,7.0,,,,,,False,2018,3
2018-03-17,237,12.0,,,,,,False,2018,3
2018-03-18,206,9.0,,,,,,False,2018,3
2018-03-19,162,8.0,,,,,,False,2018,3
2018-03-20,173,5.0,,,,,,False,2018,3
2018-03-21,187,3.0,,,,,,False,2018,3
2018-03-22,141,11.0,,,,,,False,2018,3
2018-03-23,195,11.0,,,,,,False,2018,3
2018-03-24,178,12.0,,,,,,False,2018,3
2018-03-25,209,8.0,,,,,,False,2018,3
2018-03-26,152,6.0,,,,,,False,2018,3
2018-03-27,175,7.0,,,,,,False,2018,3
2018-03-28,165,8.0,,,,,,False,2018,3
2018-03-29,156,11.0,,,,,,False,2018,3
2018-03-30,158,7.0,,,,,,False,2018,3
2018-03-31,186,4.0,,,,,,False,2018,3
2018-04-01,184,5.0,,,,,,False,2018,4
2018-04-02,164,2.0,,,,,,False,2018,4
2018-04-03,132,4.0,,,,,,False,2018,4
2018-04-04,176,6.0,,,,,,False,2018,4
2018-04-05,173,9.0,,,,,,False,2018,4
2018-04-06,200,14.0,,,,,,False,2018,4
2018-04-07,210,10.0,,,,,,False,2018,4
2018-04-08,174,5.0,,,,,,False,2018,4
2018-04-09,161,6.0,,,,,,False,2018,4
2018-04-10,160,6.0,,,,,,False,2018,4
2018-04-11,208,11.0,,,,,,False,2018,4
2018-04-12,220,10.0,,,,,,False,2018,4
2018-04-13,189,5.0,,,,,,False,2018,4
2018-04-14,179,4.0,,,,,,False,2018,4
2018-04-15,175,6.0,,,,,,False,2018,4
2018-04-16,174,3.0,,,,,,False,2018,4
2018-04-17,162,10.0,,,,,,False,2018,4
2018-04-18,155,10.0,,,,,,False,2018,4
2018-04-19,154,9.0,,,,,,False,2018,4
2018-04-20,200,12.0,,,,,,False,2018,4
2018-04-21,200,3.0,,,,,,False,2018,4
2018-04-22,201,9.0,,,,,,False,2018,4
2018-04-23,187,1.0,,,,,,False,2018,4
2018-04-24,189,9.0,,,,,,False,2018,4
2018-04-25,197,10.0,,,,,,False,2018,4
2018-04-26,167,8.0,,,,,,False,2018,4
2018-04-27,200,9.0,,,,,,False,2018,4
2018-04-28,170,6.0,,,,,,False,2018,4
2018-04-29,212,5.0,,,,,,False,2018,4
2018-04-30,207,11.0,,,,,,False,2018,4
2018-05-01,268,6.0,,,,,,False,2018,5
2018-05-02,226,13.0,,,,,,False,2018,5
2018-05-03,217,8.0,,,,,,False,2018,5
2018-05-04,246,9.0,,,,,,False,2018,5
2018-05-05,272,12.0,,,,,,False,2018,5
2018-05-06,250,14.0,,,,,,False,2018,5
2018-05-07,218,9.0,,,,,,False,2018,5
2018-05-08,221,7.0,,,,,,False,2018,5
2018-05-09,219,2.0,,,,,,False,2018,5
2018-05-10,200,10.0,,,,,,False,2018,5
2018-05-11,191,7.0,,,,,,False,2018,5
2018-05-12,182,5.0,,,,,,False,2018,5
2018-05-13,212,7.0,,,,,,False,2018,5
2018-05-14,200,6.0,,,,,,False,2018,5
2018-05-15,204,8.0,,,,,,False,2018,5
2018-05-16,238,4.0,,,,,,False,2018,5
2018-05-17,216,10.0,,,,,,False,2018,5
2018-05-18,202,6.0,,,,,,False,2018,5
2018-05-19,214,7.0,,,,,,False,2018,5
2018-05-20,231,7.0,,,,,,False,2018,5
2018-05-21,174,8.0,,,,,,False,2018,5
2018-05-22,226,11.0,,,,,,False,2018,5
2018-05-23,217,6.0,,,,,,False,2018,5
2018-05-24,213,13.0,,,,,,False,2018,5
2018-05-25,239,9.0,,,,,,False,2018,5
2018-05-26,289,7.0,,,,,,False,2018,5
2018-05-27,304,11.0,,,,,,False,2018,5
2018-05-28,267,8.0,,,,,,False,2018,5
2018-05-29,257,10.0,,,,,,False,2018,5
2018-05-30,211,7.0,,,,,,False,2018,5
2018-05-31,238,10.0,,,,,,False,2018,5
2018-06-01,237,13.0,,,,,,False,2018,6
2018-06-02,245,14.0,,,,,,False,2018,6
2018-06-03,264,7.0,,,,,,False,2018,6
2018-06-04,226,11.0,,,,,,False,2018,6
2018-06-05,200,6.0,,,,,,False,2018,6
2018-06-06,218,13.0,,,,,,False,2018,6
2018-06-07,219,9.0,,,,,,False,2018,6
2018-06-08,198,6.0,,,,,,False,2018,6
2018-06-09,205,7.0,,,,,,False,2018,6
2018-06-10,202,7.0,,,,,,False,2018,6
2018-06-11,179,2.0,,,,,,False,2018,6
2018-06-12,211,10.0,,,,,,False,2018,6
2018-06-13,221,7.0,,,,,,False,2018,6
2018-06-14,180,2.0,,,,,,False,2018,6
2018-06-15,217,4.0,,,,,,False,2018,6
2018-06-16,237,8.0,,,,,,False,2018,6
2018-06-17,317,7.0,,,,,,False,2018,6
2018-06-18,246,11.0,,,,,,False,2018,6
2018-06-19,225,9.0,,,,,,False,2018,6
2018-06-20,219,9.0,,,,,,False,2018,6
2018-06-21,152,7.0,,,,,,False,2018,6
2018-06-22,170,6.0,,,,,,False,2018,6
2018-06-23,217,10.0,,,,,,False,2018,6
2018-06-24,278,12.0,,,,,,False,2018,6
2018-06-25,225,7.0,,,,,,False,2018,6
2018-06-26,183,9.0,,,,,,False,2018,6
2018-06-27,202,6.0,,,,,,False,2018,6
2018-06-28,214,11.0,,,,,,False,2018,6
2018-06-29,211,4.0,,,,,,False,2018,6
2018-06-30,251,5.0,,,,,,False,2018,6
2018-07-01,265,16.0,,,,,,False,2018,7
2018-07-02,240,6.0,,,,,,False,2018,7
2018-07-03,192,12.0,,,,,,False,2018,7
2018-07-04,292,13.0,,,,,,False,2018,7
2018-07-05,226,4.0,,,,,,False,2018,7
2018-07-06,201,8.0,,,,,,False,2018,7
2018-07-07,243,8.0,,,,,,False,2018,7
2018-07-08,293,5.0,,,,,,False,2018,7
2018-07-09,199,10.0,,,,,,False,2018,7
2018-07-10,195,12.0,,,,,,False,2018,7
2018-07-11,200,9.0,,,,,,False,2018,7
2018-07-12,205,12.0,,,,,,False,2018,7
2018-07-13,216,7.0,,,,,,False,2018,7
2018-07-14,253,6.0,,,,,,False,2018,7
2018-07-15,252,8.0,,,,,,False,2018,7
2018-07-16,209,5.0,,,,,,False,2018,7
2018-07-17,197,5.0,,,,,,False,2018,7
2018-07-18,241,13.0,,,,,,False,2018,7
2018-07-19,203,11.0,,,,,,False,2018,7
2018-07-20,203,10.0,,,,,,False,2018,7
2018-07-21,247,3.0,,,,,,False,2018,7
2018-07-22,236,10.0,,,,,,False,2018,7
2018-07-23,224,10.0,,,,,,False,2018,7
2018-07-24,214,11.0,,,,,,False,2018,7
2018-07-25,210,10.0,,,,,,False,2018,7
2018-07-26,188,9.0,,,,,,False,2018,7
2018-07-27,183,5.0,,,,,,False,2018,7
2018-07-28,215,11.0,,,,,,False,2018,7
2018-07-29,252,9.0,,,,,,False,2018,7
2018-07-30,171,4.0,,,,,,False,2018,7
2018-07-31,217,6.0,,,,,,False,2018,7
2018-08-01,223,7.0,,,,,,False,2018,8
2018-08-02,200,9.0,,,,,,False,2018,8
2018-08-03,210,13.0,,,,,,False,2018,8
2018-08-04,267,9.0,,,,,,False,2018,8
2018-08-05,284,14.0,,,,,,False,2018,8
2018-08-06,185,6.0,,,,,,False,2018,8
2018-08-07,170,7.0,,,,,,False,2018,8
2018-08-08,192,9.0,,,,,,False,2018,8
2018-08-09,199,4.0,,,,,,False,2018,8
2018-08-10,205,6.0,,,,,,False,2018,8
2018-08-11,244,6.0,,,,,,False,2018,8
2018-08-12,263,12.0,,,,,,False,2018,8
2018-08-13,210,11.0,,,,,,False,2018,8
2018-08-14,210,8.0,,,,,,False,2018,8
2018-08-15,182,10.0,,,,,,False,2018,8
2018-08-16,213,12.0,,,,,,False,2018,8
2018-08-17,193,6.0,,,,,,False,2018,8
2018-08-18,249,4.0,,,,,,False,2018,8
2018-08-19,244,12.0,,,,,,False,2018,8
2018-08-20,174,6.0,,,,,,False,2018,8
2018-08-21,179,5.0,,,,,,False,2018,8
2018-08-22,190,5.0,,,,,,False,2018,8
2018-08-23,186,10.0,,,,,,False,2018,8
2018-08-24,192,4.0,,,,,,False,2018,8
2018-08-25,222,6.0,,,,,,False,2018,8
2018-08-26,269,8.0,,,,,,False,2018,8
2018-08-27,201,7.0,,,,,,False,2018,8
2018-08-28,201,6.0,,,,,,False,2018,8
2018-08-29,169,4.0,,,,,,False,2018,8
2018-08-30,187,13.0,,,,,,False,2018,8
2018-08-31,197,8.0,,,,,,False,2018,8
2018-09-01,246,11.0,,,,,,False,2018,9
2018-09-02,242,12.0,,,,,,False,2018,9
2018-09-03,220,12.0,,,,,,False,2018,9
2018-09-04,211,13.0,,,,,,False,2018,9
2018-09-05,195,8.0,,,,,,False,2018,9
2018-09-06,186,11.0,,,,,,False,2018,9
2018-09-07,152,7.0,,,,,,False,2018,9
2018-09-08,217,10.0,,,,,,False,2018,9
2018-09-09,197,7.0,2018-09-09,0.0,GB,CHI,1.0,True,2018,9
2018-09-10,170,3.0,,,,,,False,2018,9
2018-09-11,186,9.0,,,,,,False,2018,9
2018-09-12,179,7.0,,,,,,False,2018,9
2018-09-13,175,2.0,,,,,,False,2018,9
2018-09-14,242,12.0,,,,,,False,2018,9
2018-09-15,218,11.0,,,,,,False,2018,9
2018-09-16,272,11.0,,,,,,False,2018,9
2018-09-17,190,4.0,2018-09-17,1.0,CHI,SEA,7.0,True,2018,9
2018-09-18,201,5.0,,,,,,False,2018,9
2018-09-19,208,12.0,,,,,,False,2018,9
2018-09-20,238,14.0,,,,,,False,2018,9
2018-09-21,225,10.0,,,,,,False,2018,9
2018-09-22,256,8.0,,,,,,False,2018,9
2018-09-23,228,10.0,2018-09-23,1.0,ARI,CHI,-2.0,True,2018,9
2018-09-24,211,9.0,,,,,,False,2018,9
2018-09-25,202,8.0,,,,,,False,2018,9
2018-09-26,206,9.0,,,,,,False,2018,9
2018-09-27,157,9.0,,,,,,False,2018,9
2018-09-28,187,10.0,,,,,,False,2018,9
2018-09-29,188,8.0,,,,,,False,2018,9
2018-09-30,199,11.0,2018-09-30,1.0,CHI,TB,38.0,True,2018,9
2018-10-01,228,15.0,,,,,,False,2018,10
2018-10-02,172,7.0,,,,,,False,2018,10
2018-10-03,190,5.0,,,,,,False,2018,10
2018-10-04,196,12.0,,,,,,False,2018,10
2018-10-05,183,7.0,,,,,,False,2018,10
2018-10-06,220,8.0,,,,,,False,2018,10
2018-10-07,233,2.0,,,,,,False,2018,10
2018-10-08,210,7.0,,,,,,False,2018,10
2018-10-09,209,9.0,,,,,,False,2018,10
2018-10-10,194,8.0,,,,,,False,2018,10
2018-10-11,151,7.0,,,,,,False,2018,10
2018-10-12,167,5.0,,,,,,False,2018,10
2018-10-13,184,7.0,,,,,,False,2018,10
2018-10-14,210,9.0,2018-10-14,0.0,MIA,CHI,3.0,True,2018,10
2018-10-15,184,8.0,,,,,,False,2018,10
2018-10-16,178,7.0,,,,,,False,2018,10
2018-10-17,153,10.0,,,,,,False,2018,10
2018-10-18,163,11.0,,,,,,False,2018,10
2018-10-19,202,12.0,,,,,,False,2018,10
2018-10-20,214,4.0,,,,,,False,2018,10
2018-10-21,181,7.0,2018-10-21,0.0,CHI,NE,-7.0,True,2018,10
2018-10-22,190,9.0,,,,,,False,2018,10
2018-10-23,209,11.0,,,,,,False,2018,10
2018-10-24,209,13.0,,,,,,False,2018,10
2018-10-25,216,7.0,,,,,,False,2018,10
2018-10-26,199,9.0,,,,,,False,2018,10
2018-10-27,219,13.0,,,,,,False,2018,10
2018-10-28,216,9.0,2018-10-28,1.0,CHI,NYJ,14.0,True,2018,10
2018-10-29,170,11.0,,,,,,False,2018,10
2018-10-30,197,10.0,,,,,,False,2018,10
2018-10-31,209,7.0,,,,,,False,2018,10
2018-11-01,212,10.0,,,,,,False,2018,11
2018-11-02,168,9.0,,,,,,False,2018,11
2018-11-03,234,9.0,,,,,,False,2018,11
2018-11-04,199,9.0,2018-11-04,1.0,BUF,CHI,-32.0,True,2018,11
2018-11-05,192,2.0,,,,,,False,2018,11
2018-11-06,182,10.0,,,,,,False,2018,11
2018-11-07,172,6.0,,,,,,False,2018,11
2018-11-08,177,7.0,,,,,,False,2018,11
2018-11-09,162,6.0,,,,,,False,2018,11
2018-11-10,170,10.0,,,,,,False,2018,11
2018-11-11,191,7.0,2018-11-11,1.0,CHI,DET,12.0,True,2018,11
2018-11-12,164,9.0,,,,,,False,2018,11
2018-11-13,137,10.0,,,,,,False,2018,11
2018-11-14,143,3.0,,,,,,False,2018,11
2018-11-15,129,4.0,,,,,,False,2018,11
2018-11-16,170,8.0,,,,,,False,2018,11
2018-11-17,159,6.0,,,,,,False,2018,11
2018-11-18,188,7.0,2018-11-18,1.0,CHI,MIN,5.0,True,2018,11
2018-11-19,175,7.0,,,,,,False,2018,11
2018-11-20,163,7.0,,,,,,False,2018,11
2018-11-21,161,7.0,,,,,,False,2018,11
2018-11-22,176,4.0,2018-11-22,1.0,DET,CHI,-7.0,True,2018,11
2018-11-23,189,11.0,,,,,,False,2018,11
2018-11-24,158,7.0,,,,,,False,2018,11
2018-11-25,181,6.0,,,,,,False,2018,11
2018-11-26,151,3.0,,,,,,False,2018,11
2018-11-27,158,7.0,,,,,,False,2018,11
2018-11-28,174,10.0,,,,,,False,2018,11
2018-11-29,181,7.0,,,,,,False,2018,11
2018-11-30,195,9.0,,,,,,False,2018,11
2018-12-01,182,5.0,,,,,,False,2018,12
2018-12-02,206,4.0,2018-12-02,0.0,NYG,CHI,3.0,True,2018,12
2018-12-03,179,13.0,,,,,,False,2018,12
2018-12-04,166,6.0,,,,,,False,2018,12
2018-12-05,168,11.0,,,,,,False,2018,12
2018-12-06,173,8.0,,,,,,False,2018,12
2018-12-07,181,6.0,,,,,,False,2018,12
2018-12-08,187,12.0,,,,,,False,2018,12
2018-12-09,211,4.0,2018-12-09,1.0,CHI,LA,9.0,True,2018,12
2018-12-10,155,7.0,,,,,,False,2018,12
2018-12-11,163,6.0,,,,,,False,2018,12
2018-12-12,175,9.0,,,,,,False,2018,12
2018-12-13,171,13.0,,,,,,False,2018,12
2018-12-14,202,12.0,,,,,,False,2018,12
2018-12-15,199,12.0,,,,,,False,2018,12
2018-12-16,204,8.0,2018-12-16,1.0,CHI,GB,7.0,True,2018,12
2018-12-17,141,10.0,,,,,,False,2018,12
2018-12-18,161,6.0,,,,,,False,2018,12
2018-12-19,182,4.0,,,,,,False,2018,12
2018-12-20,179,8.0,,,,,,False,2018,12
2018-12-21,189,9.0,,,,,,False,2018,12
2018-12-22,195,5.0,,,,,,False,2018,12
2018-12-23,184,9.0,2018-12-23,1.0,SF,CHI,-5.0,True,2018,12
2018-12-24,158,5.0,,,,,,False,2018,12
2018-12-25,179,5.0,,,,,,False,2018,12
2018-12-26,137,4.0,,,,,,False,2018,12
2018-12-27,133,8.0,,,,,,False,2018,12
2018-12-28,162,8.0,,,,,,False,2018,12
2018-12-29,191,2.0,,,,,,False,2018,12
2018-12-30,182,10.0,2018-12-30,1.0,MIN,CHI,-14.0,True,2018,12
2018-12-31,148,4.0,,,,,,False,2018,12
2019-01-01,280,14.0,,,,,,False,2019,1
2019-01-02,148,2.0,,,,,,False,2019,1
2019-01-03,166,6.0,,,,,,False,2019,1
2019-01-04,156,12.0,,,,,,False,2019,1
2019-01-05,211,10.0,,,,,,False,2019,1
2019-01-06,191,6.0,2019-01-06,0.0,CHI,PHI,-1.0,True,2019,1
2019-01-07,164,6.0,,,,,,False,2019,1
2019-01-08,179,4.0,,,,,,False,2019,1
2019-01-09,149,6.0,,,,,,False,2019,1
2019-01-10,155,7.0,,,,,,False,2019,1
2019-01-11,166,5.0,,,,,,False,2019,1
2019-01-12,180,6.0,,,,,,False,2019,1
2019-01-13,170,7.0,,,,,,False,2019,1
2019-01-14,173,4.0,,,,,,False,2019,1
2019-01-15,176,14.0,,,,,,False,2019,1
2019-01-16,162,10.0,,,,,,False,2019,1
2019-01-17,162,5.0,,,,,,False,2019,1
2019-01-18,168,10.0,,,,,,False,2019,1
2019-01-19,135,0.0,,,,,,False,2019,1
2019-01-20,153,4.0,,,,,,False,2019,1
2019-01-21,120,6.0,,,,,,False,2019,1
2019-01-22,160,3.0,,,,,,False,2019,1
2019-01-23,143,8.0,,,,,,False,2019,1
2019-01-24,154,8.0,,,,,,False,2019,1
2019-01-25,145,6.0,,,,,,False,2019,1
2019-01-26,140,11.0,,,,,,False,2019,1
2019-01-27,165,7.0,,,,,,False,2019,1
2019-01-28,161,13.0,,,,,,False,2019,1
2019-01-29,135,6.0,,,,,,False,2019,1
2019-01-30,109,3.0,,,,,,False,2019,1
2019-01-31,126,4.0,,,,,,False,2019,1
2019-02-01,137,2.0,,,,,,False,2019,2
2019-02-02,178,7.0,,,,,,False,2019,2
2019-02-03,201,10.0,,,,,,False,2019,2
2019-02-04,194,8.0,,,,,,False,2019,2
2019-02-05,162,4.0,,,,,,False,2019,2
2019-02-06,180,7.0,,,,,,False,2019,2
2019-02-07,184,12.0,,,,,,False,2019,2
2019-02-08,137,8.0,,,,,,False,2019,2
2019-02-09,182,8.0,,,,,,False,2019,2
2019-02-10,191,11.0,,,,,,False,2019,2
2019-02-11,143,4.0,,,,,,False,2019,2
2019-02-12,178,5.0,,,,,,False,2019,2
2019-02-13,175,9.0,,,,,,False,2019,2
2019-02-14,224,7.0,,,,,,False,2019,2
2019-02-15,184,3.0,,,,,,False,2019,2
2019-02-16,186,8.0,,,,,,False,2019,2
2019-02-17,201,2.0,,,,,,False,2019,2
2019-02-18,149,5.0,,,,,,False,2019,2
2019-02-19,156,3.0,,,,,,False,2019,2
2019-02-20,158,5.0,,,,,,False,2019,2
2019-02-21,179,6.0,,,,,,False,2019,2
2019-02-22,175,11.0,,,,,,False,2019,2
2019-02-23,171,9.0,,,,,,False,2019,2
2019-02-24,151,3.0,,,,,,False,2019,2
2019-02-25,148,8.0,,,,,,False,2019,2
2019-02-26,168,8.0,,,,,,False,2019,2
2019-02-27,158,4.0,,,,,,False,2019,2
2019-02-28,138,4.0,,,,,,False,2019,2
2019-03-01,144,4.0,,,,,,False,2019,3
2019-03-02,191,7.0,,,,,,False,2019,3
2019-03-03,177,6.0,,,,,,False,2019,3
2019-03-04,145,3.0,,,,,,False,2019,3
2019-03-05,137,5.0,,,,,,False,2019,3
2019-03-06,158,6.0,,,,,,False,2019,3
2019-03-07,146,7.0,,,,,,False,2019,3
2019-03-08,187,8.0,,,,,,False,2019,3
2019-03-09,189,4.0,,,,,,False,2019,3
2019-03-10,194,8.0,,,,,,False,2019,3
2019-03-11,184,10.0,,,,,,False,2019,3
2019-03-12,150,4.0,,,,,,False,2019,3
2019-03-13,207,7.0,,,,,,False,2019,3
2019-03-14,189,9.0,,,,,,False,2019,3
2019-03-15,205,8.0,,,,,,False,2019,3
2019-03-16,260,20.0,,,,,,False,2019,3
2019-03-17,201,7.0,,,,,,False,2019,3
2019-03-18,204,10.0,,,,,,False,2019,3
2019-03-19,189,9.0,,,,,,False,2019,3
2019-03-20,156,6.0,,,,,,False,2019,3
2019-03-21,199,7.0,,,,,,False,2019,3
2019-03-22,187,8.0,,,,,,False,2019,3
2019-03-23,213,9.0,,,,,,False,2019,3
2019-03-24,203,9.0,,,,,,False,2019,3
2019-03-25,170,7.0,,,,,,False,2019,3
2019-03-26,166,6.0,,,,,,False,2019,3
2019-03-27,200,7.0,,,,,,False,2019,3
2019-03-28,221,9.0,,,,,,False,2019,3
2019-03-29,188,9.0,,,,,,False,2019,3
2019-03-30,190,2.0,,,,,,False,2019,3
2019-03-31,212,8.0,,,,,,False,2019,3
2019-04-01,205,11.0,,,,,,False,2019,4
2019-04-02,168,7.0,,,,,,False,2019,4
2019-04-03,189,6.0,,,,,,False,2019,4
2019-04-04,185,4.0,,,,,,False,2019,4
2019-04-05,181,9.0,,,,,,False,2019,4
2019-04-06,221,11.0,,,,,,False,2019,4
2019-04-07,233,10.0,,,,,,False,2019,4
2019-04-08,222,9.0,,,,,,False,2019,4
2019-04-09,206,10.0,,,,,,False,2019,4
2019-04-10,144,9.0,,,,,,False,2019,4
2019-04-11,188,8.0,,,,,,False,2019,4
2019-04-12,178,4.0,,,,,,False,2019,4
2019-04-13,203,6.0,,,,,,False,2019,4
2019-04-14,159,6.0,,,,,,False,2019,4
2019-04-15,169,3.0,,,,,,False,2019,4
2019-04-16,205,16.0,,,,,,False,2019,4
2019-04-17,171,9.0,,,,,,False,2019,4
2019-04-18,178,10.0,,,,,,False,2019,4
2019-04-19,154,6.0,,,,,,False,2019,4
2019-04-20,217,8.0,,,,,,False,2019,4
2019-04-21,238,9.0,,,,,,False,2019,4
2019-04-22,213,6.0,,,,,,False,2019,4
2019-04-23,183,11.0,,,,,,False,2019,4
2019-04-24,187,9.0,,,,,,False,2019,4
2019-04-25,217,3.0,,,,,,False,2019,4
2019-04-26,209,10.0,,,,,,False,2019,4
2019-04-27,180,0.0,,,,,,False,2019,4
2019-04-28,192,8.0,,,,,,False,2019,4
2019-04-29,179,7.0,,,,,,False,2019,4
2019-04-30,195,9.0,,,,,,False,2019,4
2019-05-01,203,7.0,,,,,,False,2019,5
2019-05-02,175,9.0,,,,,,False,2019,5
2019-05-03,195,9.0,,,,,,False,2019,5
2019-05-04,220,8.0,,,,,,False,2019,5
2019-05-05,256,8.0,,,,,,False,2019,5
2019-05-06,221,13.0,,,,,,False,2019,5
2019-05-07,197,7.0,,,,,,False,2019,5
2019-05-08,235,11.0,,,,,,False,2019,5
2019-05-09,221,9.0,,,,,,False,2019,5
2019-05-10,218,7.0,,,,,,False,2019,5
2019-05-11,178,6.0,,,,,,False,2019,5
2019-05-12,185,8.0,,,,,,False,2019,5
2019-05-13,233,10.0,,,,,,False,2019,5
2019-05-14,207,9.0,,,,,,False,2019,5
2019-05-15,217,10.0,,,,,,False,2019,5
2019-05-16,204,7.0,,,,,,False,2019,5
2019-05-17,223,13.0,,,,,,False,2019,5
2019-05-18,230,4.0,,,,,,False,2019,5
2019-05-19,269,7.0,,,,,,False,2019,5
2019-05-20,232,6.0,,,,,,False,2019,5
2019-05-21,192,7.0,,,,,,False,2019,5
2019-05-22,232,5.0,,,,,,False,2019,5
2019-05-23,249,8.0,,,,,,False,2019,5
2019-05-24,236,13.0,,,,,,False,2019,5
2019-05-25,281,11.0,,,,,,False,2019,5
2019-05-26,284,5.0,,,,,,False,2019,5
2019-05-27,210,10.0,,,,,,False,2019,5
2019-05-28,199,10.0,,,,,,False,2019,5
2019-05-29,217,13.0,,,,,,False,2019,5
2019-05-30,194,10.0,,,,,,False,2019,5
2019-05-31,241,12.0,,,,,,False,2019,5
2019-06-01,257,4.0,,,,,,False,2019,6
2019-06-02,260,12.0,,,,,,False,2019,6
2019-06-03,190,4.0,,,,,,False,2019,6
2019-06-04,237,12.0,,,,,,False,2019,6
2019-06-05,224,15.0,,,,,,False,2019,6
2019-06-06,206,12.0,,,,,,False,2019,6
2019-06-07,232,6.0,,,,,,False,2019,6
2019-06-08,259,15.0,,,,,,False,2019,6
2019-06-09,254,12.0,,,,,,False,2019,6
2019-06-10,212,9.0,,,,,,False,2019,6
2019-06-11,233,8.0,,,,,,False,2019,6
2019-06-12,192,6.0,,,,,,False,2019,6
2019-06-13,189,11.0,,,,,,False,2019,6
2019-06-14,243,7.0,,,,,,False,2019,6
2019-06-15,246,16.0,,,,,,False,2019,6
2019-06-16,259,10.0,,,,,,False,2019,6
2019-06-17,217,10.0,,,,,,False,2019,6
2019-06-18,198,6.0,,,,,,False,2019,6
2019-06-19,217,9.0,,,,,,False,2019,6
2019-06-20,197,9.0,,,,,,False,2019,6
2019-06-21,195,15.0,,,,,,False,2019,6
2019-06-22,228,6.0,,,,,,False,2019,6
2019-06-23,258,11.0,,,,,,False,2019,6
2019-06-24,222,6.0,,,,,,False,2019,6
2019-06-25,192,10.0,,,,,,False,2019,6
2019-06-26,212,6.0,,,,,,False,2019,6
2019-06-27,200,9.0,,,,,,False,2019,6
2019-06-28,226,12.0,,,,,,False,2019,6
2019-06-29,259,13.0,,,,,,False,2019,6
2019-06-30,286,12.0,,,,,,False,2019,6
2019-07-01,237,11.0,,,,,,False,2019,7
2019-07-02,210,9.0,,,,,,False,2019,7
2019-07-03,200,10.0,,,,,,False,2019,7
2019-07-04,271,7.0,,,,,,False,2019,7
2019-07-05,274,9.0,,,,,,False,2019,7
2019-07-06,246,10.0,,,,,,False,2019,7
2019-07-07,266,13.0,,,,,,False,2019,7
2019-07-08,199,6.0,,,,,,False,2019,7
2019-07-09,206,11.0,,,,,,False,2019,7
2019-07-10,226,10.0,,,,,,False,2019,7
2019-07-11,246,12.0,,,,,,False,2019,7
2019-07-12,206,7.0,,,,,,False,2019,7
2019-07-13,263,9.0,,,,,,False,2019,7
2019-07-14,265,14.0,,,,,,False,2019,7
2019-07-15,192,6.0,,,,,,False,2019,7
2019-07-16,218,7.0,,,,,,False,2019,7
2019-07-17,189,8.0,,,,,,False,2019,7
2019-07-18,196,8.0,,,,,,False,2019,7
2019-07-19,221,11.0,,,,,,False,2019,7
2019-07-20,222,7.0,,,,,,False,2019,7
2019-07-21,268,10.0,,,,,,False,2019,7
2019-07-22,188,9.0,,,,,,False,2019,7
2019-07-23,171,7.0,,,,,,False,2019,7
2019-07-24,178,14.0,,,,,,False,2019,7
2019-07-25,191,9.0,,,,,,False,2019,7
2019-07-26,205,9.0,,,,,,False,2019,7
2019-07-27,246,9.0,,,,,,False,2019,7
2019-07-28,255,6.0,,,,,,False,2019,7
2019-07-29,223,10.0,,,,,,False,2019,7
2019-07-30,190,16.0,,,,,,False,2019,7
2019-07-31,172,7.0,,,,,,False,2019,7
